ticket_id,user_id,issue_type,created_at,resolved_at,resolution_days,resolved,satisfaction_score
TKT001740,USR00642,transaction_failed,2025-08-19 15:41:09,2025-08-26 15:41:09,7,False,3
TKT001741,USR00642,money_not_received,2026-02-21 15:41:09,2026-03-03 15:41:09,10,False,2
TKT001742,USR06812,money_not_received,2026-03-21 15:41:09,2026-03-25 15:41:09,4,True,4
TKT001743,USR06812,app_crash,2025-10-17 15:41:09,2025-10-30 15:41:09,13,True,5
TKT001744,USR05992,money_not_received,2026-05-07 15:41:09,2026-05-10 15:41:09,3,False,1
TKT001745,USR03083,kyc_issue,2025-11-09 15:41:09,2025-11-21 15:41:09,12,True,3
TKT001746,USR01908,general_query,2026-03-26 15:41:09,2026-04-04 15:41:09,9,True,5
TKT001747,USR01908,transaction_failed,2026-02-22 15:41:09,2026-02-25 15:41:09,3,False,3
TKT001748,USR06016,app_crash,2026-03-27 15:41:09,2026-03-28 15:41:09,1,True,5
TKT001749,USR09270,transaction_failed,2026-01-04 15:41:09,2026-01-15 15:41:09,11,True,3
TKT001750,USR09270,money_not_received,2026-03-18 15:41:09,2026-03-27 15:41:09,9,True,4
TKT001751,USR02394,wrong_charge,2026-05-12 15:41:09,2026-05-13 15:41:09,1,True,1
TKT001752,USR02394,money_not_received,2025-11-03 15:41:09,2025-11-07 15:41:09,4,True,1
TKT001753,USR02394,transaction_failed,2026-01-10 15:41:09,2026-01-10 15:41:09,0,True,5
TKT001754,USR05722,account_blocked,2026-01-05 15:41:09,2026-01-05 15:41:09,0,True,4
TKT001755,USR08453,kyc_issue,2025-12-10 15:41:09,2025-12-19 15:41:09,9,True,3
TKT001756,USR09362,money_not_received,2025-12-03 15:41:09,2025-12-14 15:41:09,11,True,3
TKT001757,USR08315,app_crash,2025-10-26 15:41:09,2025-11-03 15:41:09,8,True,4
TKT001758,USR03669,transaction_failed,2025-10-12 15:41:09,2025-10-14 15:41:09,2,False,5
TKT001759,USR03669,general_query,2026-02-20 15:41:09,2026-02-27 15:41:09,7,True,4
TKT001760,USR03571,money_not_received,2025-11-05 15:41:09,2025-11-08 15:41:09,3,True,5
TKT001761,USR09160,app_crash,2025-08-21 15:41:09,2025-08-26 15:41:09,5,True,2
TKT001762,USR09160,money_not_received,2026-02-04 15:41:09,2026-02-12 15:41:09,8,True,2
TKT001763,USR09160,wrong_charge,2025-11-22 15:41:09,2025-12-02 15:41:09,10,True,3
TKT001764,USR09160,transaction_failed,2026-04-27 15:41:09,2026-04-28 15:41:09,1,True,5
TKT001765,USR04477,transaction_failed,2025-11-26 15:41:09,2025-12-04 15:41:09,8,True,4
TKT001766,USR02946,money_not_received,2026-01-01 15:41:09,2026-01-13 15:41:09,12,False,5
TKT001767,USR00303,kyc_issue,2025-11-20 15:41:09,2025-11-30 15:41:09,10,True,5
TKT001768,USR01556,kyc_issue,2025-10-12 15:41:09,2025-10-15 15:41:09,3,False,5
TKT001769,USR06190,app_crash,2026-02-23 15:41:09,2026-02-26 15:41:09,3,True,3
TKT001770,USR07641,transaction_failed,2026-03-09 15:41:09,2026-03-19 15:41:09,10,True,4
TKT001771,USR04948,money_not_received,2025-11-26 15:41:09,2025-11-29 15:41:09,3,False,4
TKT001772,USR07692,transaction_failed,2025-12-04 15:41:09,2025-12-13 15:41:09,9,True,3
TKT001773,USR05849,app_crash,2025-11-24 15:41:09,2025-12-07 15:41:09,13,True,3
TKT001774,USR05122,account_blocked,2026-01-15 15:41:09,2026-01-22 15:41:09,7,False,5
TKT001775,USR02551,transaction_failed,2026-01-19 15:41:09,2026-01-21 15:41:09,2,True,3
TKT001776,USR04798,money_not_received,2026-04-13 15:41:09,2026-04-17 15:41:09,4,False,5
TKT001777,USR05969,money_not_received,2026-06-02 15:41:09,2026-06-10 15:41:09,8,True,3
TKT001778,USR06241,kyc_issue,2025-12-06 15:41:09,2025-12-10 15:41:09,4,True,5
TKT001779,USR04561,money_not_received,2026-05-28 15:41:09,2026-06-07 15:41:09,10,True,5
TKT001780,USR00886,money_not_received,2026-03-09 15:41:09,2026-03-22 15:41:09,13,True,3
TKT001781,USR08417,app_crash,2025-11-19 15:41:09,2025-11-27 15:41:09,8,True,5
TKT001782,USR07436,app_crash,2026-06-06 15:41:09,2026-06-11 15:41:09,5,True,2
TKT001783,USR07436,transaction_failed,2025-12-23 15:41:09,2025-12-31 15:41:09,8,False,1
TKT001784,USR07436,money_not_received,2025-10-16 15:41:09,2025-10-20 15:41:09,4,True,5
TKT001785,USR07436,wrong_charge,2026-04-20 15:41:09,2026-04-24 15:41:09,4,True,3
TKT001786,USR00488,money_not_received,2026-05-07 15:41:09,2026-05-17 15:41:09,10,True,3
TKT001787,USR04136,money_not_received,2025-09-16 15:41:09,2025-09-16 15:41:09,0,True,4
TKT001788,USR04009,app_crash,2026-04-13 15:41:09,2026-04-24 15:41:09,11,True,4
TKT001789,USR07264,money_not_received,2025-11-22 15:41:09,2025-12-05 15:41:09,13,True,5
TKT001790,USR01864,money_not_received,2026-05-23 15:41:09,2026-05-25 15:41:09,2,True,5
TKT001791,USR01864,transaction_failed,2025-10-24 15:41:09,2025-10-25 15:41:09,1,True,5
TKT001792,USR02959,money_not_received,2026-05-19 15:41:09,2026-06-01 15:41:09,13,True,3
TKT001793,USR00300,app_crash,2025-08-30 15:41:09,2025-09-09 15:41:09,10,True,5
TKT001794,USR08916,general_query,2026-04-03 15:41:09,2026-04-08 15:41:09,5,True,3
TKT001795,USR01768,transaction_failed,2025-11-18 15:41:09,2025-11-22 15:41:09,4,False,3
TKT001796,USR06986,transaction_failed,2026-05-28 15:41:09,2026-06-10 15:41:09,13,True,4
TKT001797,USR06986,general_query,2025-09-23 15:41:09,2025-09-25 15:41:09,2,True,5
TKT001798,USR08720,app_crash,2026-05-23 15:41:09,2026-06-03 15:41:09,11,True,5
TKT001799,USR05046,account_blocked,2025-10-01 15:41:09,2025-10-10 15:41:09,9,True,3
TKT001800,USR05046,money_not_received,2025-10-01 15:41:09,2025-10-12 15:41:09,11,True,4
TKT001801,USR08981,transaction_failed,2025-12-08 15:41:09,2025-12-19 15:41:09,11,True,4
TKT001802,USR00600,account_blocked,2025-08-21 15:41:09,2025-08-24 15:41:09,3,True,5
TKT001803,USR02608,transaction_failed,2025-10-06 15:41:09,2025-10-08 15:41:09,2,True,4
TKT001804,USR09874,money_not_received,2026-05-19 15:41:09,2026-05-25 15:41:09,6,True,4
TKT001805,USR02071,account_blocked,2026-02-24 15:41:09,2026-03-01 15:41:09,5,True,5
TKT001806,USR04379,money_not_received,2026-05-02 15:41:09,2026-05-05 15:41:09,3,True,3
TKT001807,USR08080,app_crash,2026-02-13 15:41:09,2026-02-17 15:41:09,4,True,4
TKT001808,USR03882,general_query,2026-04-08 15:41:09,2026-04-15 15:41:09,7,True,3
TKT001809,USR02832,money_not_received,2025-11-14 15:41:09,2025-11-15 15:41:09,1,True,5
TKT001810,USR06402,app_crash,2026-02-13 15:41:09,2026-02-17 15:41:09,4,True,5
TKT001811,USR06402,transaction_failed,2025-09-19 15:41:09,2025-09-29 15:41:09,10,True,1
TKT001812,USR06402,money_not_received,2026-06-11 15:41:09,2026-06-12 15:41:09,1,True,2
TKT001813,USR08748,general_query,2026-04-26 15:41:09,2026-05-04 15:41:09,8,True,3
TKT001814,USR04845,transaction_failed,2026-01-29 15:41:09,2026-02-09 15:41:09,11,False,5
TKT001815,USR04845,transaction_failed,2026-04-15 15:41:09,2026-04-25 15:41:09,10,False,3
TKT001816,USR04845,kyc_issue,2025-11-06 15:41:09,2025-11-13 15:41:09,7,True,5
TKT001817,USR04845,money_not_received,2025-08-17 15:41:09,2025-08-18 15:41:09,1,True,3
TKT001818,USR05280,transaction_failed,2026-03-10 15:41:09,2026-03-11 15:41:09,1,True,4
TKT001819,USR06659,money_not_received,2026-04-23 15:41:09,2026-05-02 15:41:09,9,True,5
TKT001820,USR06659,money_not_received,2026-02-17 15:41:09,2026-02-28 15:41:09,11,True,3
TKT001821,USR06659,account_blocked,2026-03-24 15:41:09,2026-04-02 15:41:09,9,True,5
TKT001822,USR06659,transaction_failed,2026-03-30 15:41:09,2026-04-08 15:41:09,9,True,4
TKT001823,USR05748,transaction_failed,2025-10-27 15:41:09,2025-11-07 15:41:09,11,True,4
TKT001824,USR09799,money_not_received,2025-10-08 15:41:09,2025-10-20 15:41:09,12,False,5
TKT001825,USR06615,account_blocked,2025-09-16 15:41:09,2025-09-25 15:41:09,9,True,4
TKT001826,USR09699,money_not_received,2026-05-03 15:41:09,2026-05-03 15:41:09,0,True,3
TKT001827,USR09699,account_blocked,2026-03-10 15:41:09,2026-03-18 15:41:09,8,True,5
TKT001828,USR09953,money_not_received,2026-03-29 15:41:09,2026-04-03 15:41:09,5,True,3
TKT001829,USR06525,kyc_issue,2026-05-30 15:41:09,2026-06-08 15:41:09,9,True,4
TKT001830,USR06525,transaction_failed,2025-09-04 15:41:09,2025-09-14 15:41:09,10,True,4
TKT001831,USR06525,transaction_failed,2026-04-30 15:41:09,2026-05-10 15:41:09,10,True,5
TKT001832,USR01861,app_crash,2025-11-08 15:41:09,2025-11-15 15:41:09,7,True,3
TKT001833,USR05024,money_not_received,2026-01-31 15:41:09,2026-02-02 15:41:09,2,True,5
TKT001834,USR00780,app_crash,2025-11-25 15:41:09,2025-11-28 15:41:09,3,True,3
TKT001835,USR00602,transaction_failed,2025-10-30 15:41:09,2025-11-09 15:41:09,10,True,5
TKT001836,USR09995,money_not_received,2025-12-23 15:41:09,2025-12-30 15:41:09,7,True,4
TKT001837,USR09995,kyc_issue,2026-05-27 15:41:09,2026-05-31 15:41:09,4,True,3
TKT001838,USR07715,transaction_failed,2026-04-20 15:41:09,2026-04-27 15:41:09,7,True,3
TKT001839,USR05178,money_not_received,2026-05-31 15:41:09,2026-06-07 15:41:09,7,True,3
TKT001840,USR05178,wrong_charge,2025-11-17 15:41:09,2025-11-27 15:41:09,10,True,5
TKT001841,USR05178,kyc_issue,2026-04-21 15:41:09,2026-04-23 15:41:09,2,True,3
TKT001842,USR05178,kyc_issue,2025-12-03 15:41:09,2025-12-16 15:41:09,13,False,5
TKT001843,USR05178,money_not_received,2025-08-30 15:41:09,2025-09-05 15:41:09,6,False,4
TKT001844,USR06696,money_not_received,2026-01-17 15:41:09,2026-01-30 15:41:09,13,True,5
TKT001845,USR07462,transaction_failed,2026-05-15 15:41:09,2026-05-15 15:41:09,0,False,4
TKT001846,USR02097,money_not_received,2025-09-16 15:41:09,2025-09-20 15:41:09,4,True,5
TKT001847,USR03825,money_not_received,2026-01-23 15:41:09,2026-02-04 15:41:09,12,True,3
TKT001848,USR08831,account_blocked,2026-01-21 15:41:09,2026-01-24 15:41:09,3,True,5
TKT001849,USR02561,app_crash,2025-12-31 15:41:09,2026-01-06 15:41:09,6,True,1
TKT001850,USR02561,transaction_failed,2026-03-17 15:41:09,2026-03-27 15:41:09,10,True,2
TKT001851,USR02561,transaction_failed,2025-12-03 15:41:09,2025-12-09 15:41:09,6,True,3
TKT001852,USR01285,kyc_issue,2026-01-23 15:41:09,2026-01-28 15:41:09,5,False,3
TKT001853,USR04074,money_not_received,2026-01-31 15:41:09,2026-01-31 15:41:09,0,False,3
TKT001854,USR02904,transaction_failed,2025-12-01 15:41:09,2025-12-09 15:41:09,8,False,4
TKT001855,USR02904,general_query,2026-05-26 15:41:09,2026-05-27 15:41:09,1,True,2
TKT001856,USR02904,money_not_received,2026-04-06 15:41:09,2026-04-09 15:41:09,3,True,3
TKT001857,USR09739,app_crash,2026-02-22 15:41:09,2026-03-04 15:41:09,10,True,4
TKT001858,USR02293,transaction_failed,2025-09-26 15:41:09,2025-09-29 15:41:09,3,True,3
TKT001859,USR07635,transaction_failed,2026-04-05 15:41:09,2026-04-10 15:41:09,5,True,4
TKT001860,USR05990,money_not_received,2026-02-01 15:41:09,2026-02-04 15:41:09,3,True,4
TKT001861,USR05770,money_not_received,2025-09-25 15:41:09,2025-09-25 15:41:09,0,True,4
TKT001862,USR00117,account_blocked,2025-09-23 15:41:09,2025-10-04 15:41:09,11,True,3
TKT001863,USR09069,transaction_failed,2025-12-06 15:41:09,2025-12-14 15:41:09,8,True,3
TKT001864,USR08425,transaction_failed,2025-11-24 15:41:09,2025-11-25 15:41:09,1,True,5
TKT001865,USR02415,transaction_failed,2026-06-01 15:41:09,2026-06-05 15:41:09,4,True,5
TKT001866,USR03198,money_not_received,2025-12-28 15:41:09,2026-01-01 15:41:09,4,True,4
TKT001867,USR04275,general_query,2025-09-29 15:41:09,2025-10-04 15:41:09,5,True,5
TKT001868,USR07245,transaction_failed,2026-05-01 15:41:09,2026-05-10 15:41:09,9,True,5
TKT001869,USR08496,account_blocked,2025-11-27 15:41:09,2025-12-09 15:41:09,12,True,3
TKT001870,USR08121,account_blocked,2026-01-31 15:41:09,2026-02-08 15:41:09,8,True,3
TKT001871,USR08121,account_blocked,2025-09-25 15:41:09,2025-10-01 15:41:09,6,True,4
TKT001872,USR04717,money_not_received,2026-03-31 15:41:09,2026-04-05 15:41:09,5,True,3
TKT001873,USR02578,transaction_failed,2026-03-17 15:41:09,2026-03-24 15:41:09,7,True,5
TKT001874,USR02578,app_crash,2026-04-05 15:41:09,2026-04-05 15:41:09,0,False,4
TKT001875,USR02578,app_crash,2026-02-28 15:41:09,2026-03-03 15:41:09,3,True,5
TKT001876,USR02578,wrong_charge,2025-12-02 15:41:09,2025-12-13 15:41:09,11,True,4
TKT001877,USR08693,app_crash,2025-12-09 15:41:09,2025-12-22 15:41:09,13,True,5
TKT001878,USR07434,transaction_failed,2026-06-03 15:41:09,2026-06-11 15:41:09,8,True,5
TKT001879,USR07434,kyc_issue,2025-08-23 15:41:09,2025-08-29 15:41:09,6,True,5
TKT001880,USR00417,transaction_failed,2026-03-26 15:41:09,2026-03-30 15:41:09,4,True,5
TKT001881,USR09181,money_not_received,2025-12-26 15:41:09,2025-12-27 15:41:09,1,True,5
TKT001882,USR02721,transaction_failed,2026-05-26 15:41:09,2026-05-31 15:41:09,5,True,3
TKT001883,USR02721,money_not_received,2026-04-17 15:41:09,2026-04-29 15:41:09,12,True,3
TKT001884,USR05181,transaction_failed,2025-09-19 15:41:09,2025-10-02 15:41:09,13,True,4
TKT001885,USR09427,money_not_received,2026-03-08 15:41:09,2026-03-12 15:41:09,4,True,5
TKT001886,USR01870,transaction_failed,2026-03-18 15:41:09,2026-03-30 15:41:09,12,True,3
TKT001887,USR05106,general_query,2026-04-25 15:41:09,2026-05-01 15:41:09,6,True,4
TKT001888,USR07509,money_not_received,2025-09-07 15:41:09,2025-09-16 15:41:09,9,True,5
TKT001889,USR08172,app_crash,2025-12-16 15:41:09,2025-12-27 15:41:09,11,True,5
TKT001890,USR09804,money_not_received,2026-05-28 15:41:09,2026-06-07 15:41:09,10,False,3
TKT001891,USR04961,money_not_received,2025-12-18 15:41:09,2025-12-30 15:41:09,12,True,4
TKT001892,USR08059,app_crash,2025-12-07 15:41:09,2025-12-14 15:41:09,7,True,3
TKT001893,USR09294,money_not_received,2026-05-26 15:41:09,2026-05-26 15:41:09,0,True,5
TKT001894,USR02449,app_crash,2026-05-27 15:41:09,2026-05-27 15:41:09,0,True,4
TKT001895,USR02449,general_query,2025-09-09 15:41:09,2025-09-15 15:41:09,6,False,3
TKT001896,USR02449,money_not_received,2026-04-13 15:41:09,2026-04-23 15:41:09,10,True,3
TKT001897,USR06901,general_query,2025-10-23 15:41:09,2025-11-02 15:41:09,10,True,5
TKT001898,USR06901,transaction_failed,2026-06-10 15:41:09,2026-06-15 15:41:09,5,True,3
TKT001899,USR06901,general_query,2026-04-05 15:41:09,2026-04-13 15:41:09,8,True,5
TKT001900,USR06141,transaction_failed,2026-02-08 15:41:09,2026-02-21 15:41:09,13,True,5
TKT001901,USR06141,app_crash,2025-11-14 15:41:09,2025-11-25 15:41:09,11,True,1
TKT001902,USR06141,money_not_received,2026-06-11 15:41:09,2026-06-15 15:41:09,4,True,4
TKT001903,USR06222,app_crash,2026-04-04 15:41:09,2026-04-08 15:41:09,4,True,3
TKT001904,USR04685,transaction_failed,2025-11-26 15:41:09,2025-12-02 15:41:09,6,True,4
TKT001905,USR04685,transaction_failed,2025-10-17 15:41:09,2025-10-22 15:41:09,5,True,2
TKT001906,USR04685,money_not_received,2026-04-18 15:41:09,2026-04-27 15:41:09,9,False,1
TKT001907,USR04685,account_blocked,2025-10-31 15:41:09,2025-11-06 15:41:09,6,True,2
TKT001908,USR09899,wrong_charge,2026-01-13 15:41:09,2026-01-24 15:41:09,11,True,3
TKT001909,USR03258,app_crash,2025-12-24 15:41:09,2026-01-01 15:41:09,8,False,4
TKT001910,USR03258,transaction_failed,2025-09-15 15:41:09,2025-09-27 15:41:09,12,True,4
TKT001911,USR03258,app_crash,2026-06-11 15:41:09,2026-06-14 15:41:09,3,True,5
TKT001912,USR03304,transaction_failed,2026-04-21 15:41:09,2026-04-21 15:41:09,0,True,5
TKT001913,USR08391,money_not_received,2025-12-04 15:41:09,2025-12-05 15:41:09,1,True,5
TKT001914,USR09355,kyc_issue,2025-09-16 15:41:09,2025-09-25 15:41:09,9,True,3
TKT001915,USR00504,transaction_failed,2025-12-09 15:41:09,2025-12-17 15:41:09,8,True,5
TKT001916,USR03358,general_query,2026-04-29 15:41:09,2026-04-29 15:41:09,0,False,3
TKT001917,USR04104,money_not_received,2026-03-21 15:41:09,2026-03-25 15:41:09,4,True,3
TKT001918,USR09716,money_not_received,2026-01-16 15:41:09,2026-01-23 15:41:09,7,True,4
TKT001919,USR05068,kyc_issue,2026-02-09 15:41:09,2026-02-10 15:41:09,1,True,5
TKT001920,USR09713,app_crash,2025-12-31 15:41:09,2026-01-08 15:41:09,8,True,3
TKT001921,USR03309,general_query,2026-01-27 15:41:09,2026-02-08 15:41:09,12,True,4
TKT001922,USR01767,money_not_received,2026-05-18 15:41:09,2026-05-25 15:41:09,7,True,3
TKT001923,USR02526,kyc_issue,2026-03-01 15:41:09,2026-03-12 15:41:09,11,True,4
TKT001924,USR07768,transaction_failed,2026-02-18 15:41:09,2026-03-02 15:41:09,12,True,4
TKT001925,USR07768,money_not_received,2026-06-09 15:41:09,2026-06-19 15:41:09,10,True,3
TKT001926,USR07768,transaction_failed,2025-08-29 15:41:09,2025-08-31 15:41:09,2,True,1
TKT001927,USR05972,general_query,2025-12-09 15:41:09,2025-12-20 15:41:09,11,False,3
TKT001928,USR07401,transaction_failed,2025-09-03 15:41:09,2025-09-13 15:41:09,10,False,5
TKT001929,USR05142,kyc_issue,2025-12-25 15:41:09,2026-01-06 15:41:09,12,True,5
TKT001930,USR00567,account_blocked,2025-09-19 15:41:09,2025-09-20 15:41:09,1,False,4
TKT001931,USR09134,transaction_failed,2026-01-05 15:41:09,2026-01-14 15:41:09,9,True,5
TKT001932,USR09334,wrong_charge,2025-10-18 15:41:09,2025-10-18 15:41:09,0,True,1
TKT001933,USR09334,money_not_received,2025-08-29 15:41:09,2025-09-03 15:41:09,5,True,3
TKT001934,USR09432,transaction_failed,2026-04-27 15:41:09,2026-04-27 15:41:09,0,True,3
TKT001935,USR04575,app_crash,2026-05-31 15:41:09,2026-06-01 15:41:09,1,True,3
TKT001936,USR06321,money_not_received,2026-01-31 15:41:09,2026-02-04 15:41:09,4,True,3
TKT001937,USR01251,app_crash,2025-09-01 15:41:09,2025-09-14 15:41:09,13,True,4
TKT001938,USR02066,money_not_received,2026-04-17 15:41:09,2026-04-26 15:41:09,9,True,4
TKT001939,USR02066,account_blocked,2025-09-21 15:41:09,2025-10-04 15:41:09,13,True,5
TKT001940,USR02066,transaction_failed,2025-12-26 15:41:09,2026-01-03 15:41:09,8,True,3
TKT001941,USR02066,account_blocked,2026-06-03 15:41:09,2026-06-08 15:41:09,5,True,4
TKT001942,USR06642,wrong_charge,2025-10-25 15:41:09,2025-11-07 15:41:09,13,True,4
TKT001943,USR06642,transaction_failed,2026-04-11 15:41:09,2026-04-24 15:41:09,13,True,1
TKT001944,USR06642,app_crash,2026-04-13 15:41:09,2026-04-18 15:41:09,5,True,1
TKT001945,USR00748,transaction_failed,2025-08-29 15:41:09,2025-09-10 15:41:09,12,True,3
TKT001946,USR00748,transaction_failed,2025-10-16 15:41:09,2025-10-24 15:41:09,8,True,4
TKT001947,USR00748,money_not_received,2026-06-04 15:41:09,2026-06-13 15:41:09,9,True,2
TKT001948,USR00748,app_crash,2025-10-28 15:41:09,2025-10-31 15:41:09,3,True,1
TKT001949,USR02090,money_not_received,2026-03-15 15:41:09,2026-03-25 15:41:09,10,True,5
TKT001950,USR02090,money_not_received,2026-06-03 15:41:09,2026-06-15 15:41:09,12,True,1
TKT001951,USR02090,account_blocked,2026-05-06 15:41:09,2026-05-07 15:41:09,1,True,2
TKT001952,USR02090,transaction_failed,2025-11-19 15:41:09,2025-11-30 15:41:09,11,True,1
TKT001953,USR02433,money_not_received,2025-09-04 15:41:09,2025-09-10 15:41:09,6,True,4
TKT001954,USR02615,money_not_received,2025-09-20 15:41:09,2025-10-01 15:41:09,11,True,2
TKT001955,USR02615,money_not_received,2025-12-24 15:41:09,2025-12-29 15:41:09,5,True,3
TKT001956,USR02615,app_crash,2025-12-10 15:41:09,2025-12-15 15:41:09,5,True,4
TKT001957,USR02615,transaction_failed,2025-09-25 15:41:09,2025-09-26 15:41:09,1,False,2
TKT001958,USR00465,transaction_failed,2026-03-15 15:41:09,2026-03-22 15:41:09,7,True,4
TKT001959,USR00465,kyc_issue,2025-11-26 15:41:09,2025-11-26 15:41:09,0,True,5
TKT001960,USR01423,transaction_failed,2025-09-05 15:41:09,2025-09-10 15:41:09,5,False,4
TKT001961,USR05188,app_crash,2026-04-22 15:41:09,2026-04-26 15:41:09,4,True,5
TKT001962,USR05188,transaction_failed,2026-05-18 15:41:09,2026-05-29 15:41:09,11,False,4
TKT001963,USR06515,account_blocked,2026-02-22 15:41:09,2026-03-03 15:41:09,9,False,4
TKT001964,USR02320,kyc_issue,2026-03-28 15:41:09,2026-04-10 15:41:09,13,True,4
TKT001965,USR08458,kyc_issue,2025-08-22 15:41:09,2025-08-25 15:41:09,3,True,5
TKT001966,USR09064,account_blocked,2025-09-01 15:41:09,2025-09-10 15:41:09,9,True,5
TKT001967,USR06677,account_blocked,2025-11-20 15:41:09,2025-11-22 15:41:09,2,True,4
TKT001968,USR06677,money_not_received,2025-12-25 15:41:09,2025-12-25 15:41:09,0,True,3
TKT001969,USR06677,transaction_failed,2026-01-17 15:41:09,2026-01-30 15:41:09,13,True,4
TKT001970,USR06677,transaction_failed,2026-02-15 15:41:09,2026-02-18 15:41:09,3,True,3
TKT001971,USR09541,app_crash,2026-05-23 15:41:09,2026-05-31 15:41:09,8,True,5
TKT001972,USR08476,transaction_failed,2025-10-09 15:41:09,2025-10-20 15:41:09,11,True,3
TKT001973,USR05209,transaction_failed,2026-01-28 15:41:09,2026-02-07 15:41:09,10,False,5
TKT001974,USR05209,kyc_issue,2026-05-11 15:41:09,2026-05-16 15:41:09,5,True,4
TKT001975,USR08412,app_crash,2026-01-14 15:41:09,2026-01-16 15:41:09,2,True,3
TKT001976,USR02500,money_not_received,2025-11-25 15:41:09,2025-12-07 15:41:09,12,True,3
TKT001977,USR07848,money_not_received,2026-06-11 15:41:09,2026-06-17 15:41:09,6,True,2
TKT001978,USR07848,transaction_failed,2026-03-14 15:41:09,2026-03-24 15:41:09,10,False,2
TKT001979,USR07848,transaction_failed,2025-09-23 15:41:09,2025-09-24 15:41:09,1,True,1
TKT001980,USR07848,general_query,2025-10-13 15:41:09,2025-10-26 15:41:09,13,False,5
TKT001981,USR07848,kyc_issue,2026-05-05 15:41:09,2026-05-15 15:41:09,10,False,5
TKT001982,USR03347,transaction_failed,2025-09-30 15:41:09,2025-10-11 15:41:09,11,True,5
TKT001983,USR02568,general_query,2025-10-10 15:41:09,2025-10-19 15:41:09,9,True,3
TKT001984,USR02568,kyc_issue,2026-01-26 15:41:09,2026-01-26 15:41:09,0,True,3
TKT001985,USR02568,transaction_failed,2026-06-02 15:41:09,2026-06-10 15:41:09,8,True,4
TKT001986,USR07155,kyc_issue,2026-03-12 15:41:09,2026-03-23 15:41:09,11,True,3
TKT001987,USR07155,money_not_received,2026-04-28 15:41:09,2026-05-03 15:41:09,5,False,4
TKT001988,USR07397,transaction_failed,2025-11-24 15:41:09,2025-12-02 15:41:09,8,True,5
TKT001989,USR07397,transaction_failed,2026-05-21 15:41:09,2026-05-28 15:41:09,7,True,5
TKT001990,USR05141,kyc_issue,2026-04-26 15:41:09,2026-05-01 15:41:09,5,True,3
TKT001991,USR06905,app_crash,2026-05-22 15:41:09,2026-05-30 15:41:09,8,True,5
TKT001992,USR06905,transaction_failed,2026-02-06 15:41:09,2026-02-09 15:41:09,3,True,3
TKT001993,USR06905,transaction_failed,2026-04-24 15:41:09,2026-04-29 15:41:09,5,True,3
TKT001994,USR03625,kyc_issue,2025-09-19 15:41:09,2025-09-25 15:41:09,6,True,3
TKT001995,USR03625,kyc_issue,2025-10-04 15:41:09,2025-10-09 15:41:09,5,True,2
TKT001996,USR03625,transaction_failed,2025-11-09 15:41:09,2025-11-14 15:41:09,5,True,3
TKT001997,USR04682,transaction_failed,2026-03-08 15:41:09,2026-03-21 15:41:09,13,True,5
TKT001998,USR04682,money_not_received,2025-10-04 15:41:09,2025-10-09 15:41:09,5,True,4
TKT001999,USR05906,app_crash,2026-05-14 15:41:09,2026-05-23 15:41:09,9,False,4
TKT002000,USR02142,app_crash,2026-01-26 15:41:09,2026-01-27 15:41:09,1,True,3
TKT002001,USR02142,transaction_failed,2025-09-25 15:41:09,2025-10-08 15:41:09,13,False,4
TKT002002,USR02142,money_not_received,2026-05-19 15:41:09,2026-05-21 15:41:09,2,False,4
TKT002003,USR01526,app_crash,2026-04-30 15:41:09,2026-04-30 15:41:09,0,True,5
TKT002004,USR07214,money_not_received,2026-03-30 15:41:09,2026-04-01 15:41:09,2,True,4
TKT002005,USR06060,app_crash,2026-02-27 15:41:09,2026-03-04 15:41:09,5,True,5
TKT002006,USR05030,money_not_received,2025-10-07 15:41:09,2025-10-17 15:41:09,10,False,4
TKT002007,USR07698,money_not_received,2026-05-30 15:41:09,2026-06-09 15:41:09,10,True,5
TKT002008,USR07698,transaction_failed,2025-12-16 15:41:09,2025-12-22 15:41:09,6,False,4
TKT002009,USR07698,money_not_received,2026-03-14 15:41:09,2026-03-21 15:41:09,7,True,4
TKT002010,USR03419,transaction_failed,2026-06-06 15:41:09,2026-06-09 15:41:09,3,False,4
TKT002011,USR00403,wrong_charge,2026-03-21 15:41:09,2026-03-26 15:41:09,5,True,5
TKT002012,USR09315,wrong_charge,2026-01-29 15:41:09,2026-02-09 15:41:09,11,True,4
TKT002013,USR09315,wrong_charge,2026-01-27 15:41:09,2026-02-03 15:41:09,7,True,4
TKT002014,USR05674,app_crash,2026-04-02 15:41:09,2026-04-02 15:41:09,0,False,4
TKT002015,USR03757,general_query,2026-05-27 15:41:09,2026-06-08 15:41:09,12,True,3
TKT002016,USR03757,app_crash,2025-11-25 15:41:09,2025-12-05 15:41:09,10,True,5
TKT002017,USR04848,money_not_received,2026-03-31 15:41:09,2026-04-10 15:41:09,10,True,4
TKT002018,USR04848,app_crash,2025-08-20 15:41:09,2025-08-21 15:41:09,1,True,3
TKT002019,USR09139,transaction_failed,2026-03-07 15:41:09,2026-03-17 15:41:09,10,True,4
TKT002020,USR01982,account_blocked,2026-06-03 15:41:09,2026-06-07 15:41:09,4,True,4
TKT002021,USR04563,account_blocked,2025-10-20 15:41:09,2025-10-22 15:41:09,2,True,5
TKT002022,USR03932,account_blocked,2026-01-16 15:41:09,2026-01-19 15:41:09,3,True,3
TKT002023,USR03134,money_not_received,2026-01-09 15:41:09,2026-01-18 15:41:09,9,False,3
