user_id,age,city,account_type,account_balance,kyc_complete,churn,txn_count,total_spent,avg_txn_amount,days_since_last_txn,app_open_count,active_days,ticket_count,avg_satisfaction
USR05706,36,Jaipur,savings,2309.13,False,1,9,7619.44,846.6044444444445,25,3,3,6.0,4.333333333333333
USR05707,40,Ahmedabad,current,12160.42,True,0,15,24642.01,1642.8006666666668,17,10,10,0.0,0.0
USR05708,30,Kolkata,savings,4202.05,True,1,11,4339.92,394.5381818181818,83,7,7,3.0,3.0
USR05709,34,Delhi,wallet,32759.34,True,0,13,11944.63,918.8176923076924,26,7,7,1.0,4.0
USR05710,33,Chennai,savings,7589.29,True,0,15,16690.65,1112.71,28,10,10,0.0,0.0
USR05711,30,Mumbai,current,24341.4,True,0,13,12947.71,995.9776923076925,26,11,11,2.0,3.0
USR05712,45,Delhi,wallet,24954.17,True,0,20,20309.46,1015.473,34,6,6,0.0,0.0
USR05713,42,Delhi,savings,46.58,True,1,11,3891.53,353.7754545454545,113,3,3,0.0,0.0
USR05714,18,Hyderabad,savings,12405.72,True,0,24,24066.51,1002.77125,14,2,2,0.0,0.0
USR05715,18,Chennai,savings,31713.93,True,0,12,15745.39,1312.1158333333335,15,5,5,0.0,0.0
USR05716,28,Kolkata,savings,2143.26,False,1,10,6837.860000000001,683.7860000000001,122,6,6,0.0,0.0
USR05717,24,Bengaluru,savings,40507.26,True,0,12,20264.74,1688.7283333333332,51,4,4,3.0,4.0
USR05718,22,Pune,savings,106537.05,True,0,12,13442.36,1120.1966666666667,6,6,6,0.0,0.0
USR05719,34,Chennai,wallet,12555.25,True,0,13,14327.18,1102.0907692307692,23,8,8,3.0,4.333333333333333
USR05720,50,Chennai,wallet,23791.5,True,0,17,20197.83,1188.1076470588237,4,7,7,0.0,0.0
USR05721,29,Pune,savings,12464.62,True,0,13,9379.86,721.5276923076924,11,8,8,0.0,0.0
USR05722,36,Hyderabad,savings,707.49,True,0,16,26286.49,1642.905625,32,8,8,1.0,4.0
USR05723,18,Mumbai,wallet,3311.71,True,0,14,23675.63,1691.1164285714287,15,7,7,1.0,5.0
USR05724,35,Hyderabad,savings,335.11,True,0,17,21739.88,1278.8164705882357,27,7,7,0.0,0.0
USR05725,30,Kolkata,wallet,5011.54,True,0,9,11571.41,1285.7122222222222,6,9,9,0.0,0.0
USR05726,34,Mumbai,savings,2268.09,True,0,12,11478.2,956.5166666666668,2,4,4,0.0,0.0
USR05727,22,Mumbai,savings,621.86,True,0,17,37423.84,2201.402352941177,26,13,11,0.0,0.0
USR05728,18,Delhi,wallet,2848.39,True,0,14,16928.93,1209.2092857142857,19,10,9,1.0,3.0
USR05729,37,Ahmedabad,savings,276.92,True,1,8,5170.08,646.26,28,1,1,7.0,2.4285714285714284
USR05730,27,Pune,savings,49785.28,True,0,17,18383.93,1081.4076470588236,26,6,6,0.0,0.0
USR05731,50,Mumbai,savings,11027.07,True,0,8,8873.42,1109.1775,38,10,10,0.0,0.0
USR05732,36,Mumbai,wallet,17991.75,True,0,14,16514.7,1179.6214285714286,17,9,9,1.0,5.0
USR05733,51,Hyderabad,current,16816.99,True,0,22,38592.51,1754.2050000000002,12,5,5,1.0,4.0
USR05734,31,Mumbai,current,4431.69,True,0,14,27278.95,1948.4964285714289,31,6,6,1.0,3.0
USR05735,27,Mumbai,savings,662.28,True,1,7,3525.62,503.66,35,4,4,0.0,0.0
USR05736,43,Kolkata,current,23220.87,True,0,13,20730.36,1594.643076923077,10,4,4,0.0,0.0
USR05737,18,Hyderabad,savings,13800.47,True,0,10,28219.36,2821.936,13,5,5,1.0,4.0
USR05738,36,Mumbai,savings,5220.13,True,0,9,16780.79,1864.5322222222223,19,7,7,0.0,0.0
USR05739,30,Lucknow,savings,6384.77,True,0,13,13992.87,1076.3746153846157,4,4,4,0.0,0.0
USR05740,23,Hyderabad,savings,6631.4,True,0,12,12167.93,1013.9941666666668,12,10,10,0.0,0.0
USR05741,46,Hyderabad,wallet,32459.3,True,0,9,20429.49,2269.943333333333,26,8,8,0.0,0.0
USR05742,37,Delhi,savings,5755.49,True,1,8,6060.55,757.56875,98,5,5,3.0,1.6666666666666667
USR05743,20,Hyderabad,current,4869.97,True,0,15,11234.23,748.9486666666667,22,4,4,0.0,0.0
USR05744,23,Delhi,savings,16817.84,True,0,14,10058.67,718.4764285714285,18,5,5,0.0,0.0
USR05745,29,Mumbai,savings,3208.06,True,0,14,12630.78,902.1985714285714,25,5,5,0.0,0.0
USR05746,35,Kolkata,savings,46538.68,True,0,13,17735.51,1364.27,24,9,8,0.0,0.0
USR05747,28,Bengaluru,current,2551.78,True,0,17,25875.39,1522.0817647058825,27,7,7,0.0,0.0
USR05748,18,Bengaluru,savings,6726.03,True,0,12,12221.46,1018.455,11,6,6,1.0,4.0
USR05749,43,Hyderabad,savings,9670.88,True,0,10,10483.73,1048.373,43,8,8,0.0,0.0
USR05750,31,Jaipur,savings,13457.53,True,0,18,24530.02,1362.778888888889,65,6,6,0.0,0.0
USR05751,22,Mumbai,savings,32556.72,True,0,20,29096.13,1454.8065,15,9,9,0.0,0.0
USR05752,20,Bengaluru,savings,7048.39,True,0,3,4382.05,1460.6833333333334,13,13,13,0.0,0.0
USR05753,41,Mumbai,savings,25164.08,True,0,12,14196.89,1183.0741666666663,43,8,7,0.0,0.0
USR05754,26,Chennai,savings,18870.46,True,0,22,28598.37,1299.925909090909,14,5,5,0.0,0.0
USR05755,40,Mumbai,savings,8403.2,True,0,13,11779.62,906.1246153846153,53,4,4,3.0,3.0
USR05756,46,Mumbai,savings,21391.65,True,0,22,25506.61,1159.3913636363636,14,12,12,2.0,3.5
USR05757,46,Ahmedabad,savings,1847.73,True,1,6,6887.31,1147.885,51,5,5,2.0,3.0
USR05758,51,Kolkata,savings,16493.21,True,0,10,13072.52,1307.252,19,7,7,0.0,0.0
USR05759,51,Ahmedabad,savings,30062.74,True,0,8,7788.92,973.615,42,13,13,0.0,0.0
USR05760,24,Pune,savings,1452.87,True,1,13,5479.51,421.50076923076927,67,2,2,0.0,0.0
USR05761,36,Kolkata,current,3312.41,True,0,7,2721.5,388.7857142857143,50,7,7,0.0,0.0
USR05762,34,Mumbai,savings,22984.93,True,0,8,18678.23,2334.77875,23,8,7,0.0,0.0
USR05763,39,Mumbai,savings,22670.58,True,0,10,7659.450000000001,765.945,25,9,9,1.0,3.0
USR05764,47,Pune,wallet,2649.08,True,0,16,19389.75,1211.859375,11,8,8,1.0,4.0
USR05765,50,Mumbai,savings,20008.56,True,0,17,15666.76,921.5741176470588,14,13,12,0.0,0.0
USR05766,57,Mumbai,current,634.51,True,0,14,16189.76,1156.4114285714286,31,18,17,0.0,0.0
USR05767,44,Chennai,savings,12857.27,True,0,17,26798.06,1576.3564705882352,30,8,8,0.0,0.0
USR05768,55,Hyderabad,wallet,1918.15,True,0,13,16079.9,1236.9153846153845,14,13,12,0.0,0.0
USR05769,18,Hyderabad,current,33939.7,True,0,10,10699.7,1069.97,26,9,9,2.0,4.0
USR05770,29,Delhi,savings,19910.94,True,0,17,21728.24,1278.1317647058825,17,5,5,1.0,4.0
USR05771,33,Delhi,current,44625.85,True,0,12,18444.51,1537.0424999999998,14,4,4,0.0,0.0
USR05772,37,Bengaluru,savings,25104.87,True,0,15,9706.98,647.132,7,7,6,0.0,0.0
USR05773,26,Lucknow,savings,8242.83,True,0,14,16107.39,1150.527857142857,23,8,8,0.0,0.0
USR05774,29,Delhi,current,1381.02,True,0,16,11408.37,713.023125,5,15,14,1.0,4.0
USR05775,46,Delhi,current,6375.34,True,0,16,22433.07,1402.066875,30,7,7,0.0,0.0
USR05776,18,Mumbai,savings,6599.73,True,0,17,21553.86,1267.874117647059,3,5,5,1.0,4.0
USR05777,54,Mumbai,current,16757.24,True,0,12,19670.94,1639.245,49,10,9,0.0,0.0
USR05778,52,Bengaluru,savings,2279.7,True,0,11,8638.11,785.2827272727274,4,10,10,0.0,0.0
USR05779,36,Delhi,savings,25908.96,True,0,9,8942.57,993.6188888888888,25,13,13,0.0,0.0
USR05780,30,Pune,savings,3842.5,True,0,15,17966.48,1197.7653333333333,38,4,4,1.0,5.0
USR05781,53,Mumbai,current,6723.94,True,0,11,12922.65,1174.7863636363638,29,9,9,2.0,3.5
USR05782,49,Bengaluru,current,5207.71,True,0,16,12501.31,781.331875,18,8,8,0.0,0.0
USR05783,37,Hyderabad,savings,26479.26,True,0,16,17302.54,1081.40875,12,17,17,0.0,0.0
USR05784,18,Mumbai,savings,79181.4,True,0,10,10652.7,1065.27,41,7,7,0.0,0.0
USR05785,35,Hyderabad,savings,3192.56,True,0,11,8697.88,790.7163636363636,33,11,11,4.0,4.0
USR05786,44,Mumbai,savings,1111.61,True,0,19,20846.94,1097.2073684210525,13,5,5,0.0,0.0
USR05787,27,Mumbai,savings,566.12,True,0,13,9511.13,731.6253846153845,8,9,9,0.0,0.0
USR05788,48,Kolkata,current,16055.05,True,0,17,22866.42,1345.0835294117646,42,10,10,0.0,0.0
USR05789,23,Hyderabad,wallet,1686.74,True,0,17,20253.05,1191.355882352941,26,11,11,1.0,5.0
USR05790,21,Mumbai,savings,11750.17,True,0,11,9385.41,853.2190909090909,35,7,7,0.0,0.0
USR05791,28,Chennai,savings,5734.01,True,0,10,8156.96,815.696,22,6,6,0.0,0.0
USR05792,30,Pune,savings,5.86,True,0,14,12852.18,918.0128571428572,35,5,5,0.0,0.0
USR05793,38,Delhi,savings,3202.3,True,0,17,23491.52,1381.854117647059,13,6,6,0.0,0.0
USR05794,32,Delhi,wallet,9050.61,True,0,16,17832.03,1114.501875,5,7,7,0.0,0.0
USR05795,45,Mumbai,savings,13244.12,True,0,14,19155.45,1368.2464285714286,16,4,4,1.0,3.0
USR05796,28,Delhi,wallet,858.51,False,1,8,6519.56,814.945,122,3,3,0.0,0.0
USR05797,51,Delhi,wallet,16474.66,True,0,19,30781.26,1620.0663157894735,30,10,9,0.0,0.0
USR05798,44,Delhi,wallet,13326.21,True,0,8,7565.2,945.65,15,7,7,0.0,0.0
USR05799,47,Delhi,current,11811.28,True,0,9,13651.53,1516.8366666666668,20,6,6,0.0,0.0
USR05800,42,Chennai,current,11893.12,True,0,8,12960.24,1620.03,10,9,9,1.0,5.0
USR05801,39,Chennai,savings,15973.73,True,0,15,15601.71,1040.114,3,6,6,0.0,0.0
USR05802,18,Delhi,wallet,23298.49,True,0,9,6075.67,675.0744444444445,34,10,9,0.0,0.0
USR05803,43,Delhi,savings,850.73,True,0,20,24323.81,1216.1905000000002,6,11,11,0.0,0.0
USR05804,43,Delhi,wallet,3050.06,True,0,10,6971.92,697.192,21,9,9,0.0,0.0
USR05805,38,Bengaluru,savings,8949.83,True,0,13,22708.71,1746.823846153846,13,9,8,0.0,0.0
USR05806,29,Bengaluru,savings,17814.63,True,0,16,28442.06,1777.62875,34,10,10,0.0,0.0
USR05807,34,Mumbai,savings,9316.28,True,0,16,9621.79,601.3618749999999,18,6,6,0.0,0.0
USR05808,38,Pune,savings,4880.31,True,0,12,25041.42,2086.785,8,5,5,1.0,5.0
USR05809,26,Bengaluru,savings,327.72,False,1,5,2934.17,586.8340000000001,74,3,3,0.0,0.0
USR05810,27,Mumbai,savings,23304.28,True,0,17,24468.83,1439.3429411764707,15,9,9,0.0,0.0
USR05811,35,Kolkata,wallet,1412.4,True,0,12,15701.29,1308.440833333333,9,10,10,0.0,0.0
USR05812,40,Mumbai,savings,36365.26,True,0,5,4737.910000000001,947.582,132,8,8,0.0,0.0
USR05813,29,Delhi,current,3204.98,False,1,8,5084.4400000000005,635.5550000000001,52,6,6,1.0,3.0
USR05814,25,Chennai,savings,5122.41,True,0,21,25712.83,1224.4204761904762,38,9,9,0.0,0.0
USR05815,36,Delhi,wallet,25476.57,True,0,12,10953.8,912.8166666666666,22,7,7,0.0,0.0
USR05816,31,Mumbai,savings,13397.24,True,0,17,17072.25,1004.25,15,10,10,0.0,0.0
USR05817,43,Bengaluru,wallet,26273.81,True,0,14,14313.92,1022.4228571428572,24,5,5,0.0,0.0
USR05818,46,Delhi,savings,5154.73,True,0,14,17381.0,1241.5,30,6,6,0.0,0.0
USR05819,38,Mumbai,wallet,2502.21,True,0,15,16434.379999999997,1095.6253333333332,6,4,3,0.0,0.0
USR05820,31,Mumbai,savings,22241.42,True,0,13,10116.78,778.2138461538462,5,14,14,0.0,0.0
USR05821,24,Hyderabad,savings,1451.29,True,0,12,14851.91,1237.6591666666666,27,6,6,0.0,0.0
USR05822,18,Mumbai,savings,3245.03,False,1,6,2697.12,449.52,67,3,3,3.0,4.0
USR05823,30,Chennai,savings,45.59,True,0,10,5478.8,547.88,7,5,5,1.0,5.0
USR05824,51,Mumbai,wallet,21066.34,True,0,11,14815.3,1346.8454545454545,61,7,7,0.0,0.0
USR05825,37,Delhi,wallet,23140.51,True,0,22,22727.3,1033.0590909090909,10,14,14,1.0,4.0
USR05826,35,Bengaluru,wallet,1707.16,True,0,13,22389.9,1722.3000000000002,16,9,9,0.0,0.0
USR05827,40,Delhi,current,5868.8,True,1,11,6954.57,632.2336363636364,88,3,3,6.0,3.0
USR05828,30,Chennai,savings,31064.87,True,0,15,17884.95,1192.3300000000002,28,4,4,0.0,0.0
USR05829,37,Chennai,wallet,5815.96,True,0,7,11019.68,1574.24,53,11,11,0.0,0.0
USR05830,52,Mumbai,savings,11607.21,True,0,17,17765.69,1045.040588235294,24,6,6,0.0,0.0
USR05831,23,Ahmedabad,wallet,3259.61,True,0,8,13840.79,1730.09875,19,10,10,0.0,0.0
USR05832,43,Kolkata,savings,45.08,True,0,23,23065.92,1002.8660869565218,22,6,6,0.0,0.0
USR05833,32,Hyderabad,savings,41588.03,True,0,6,2368.41,394.735,7,6,6,0.0,0.0
USR05834,32,Delhi,savings,3994.42,True,0,22,17231.97,783.2713636363637,37,6,6,0.0,0.0
USR05835,22,Mumbai,current,34108.05,True,0,22,29479.22,1339.9645454545455,13,7,7,0.0,0.0
USR05836,41,Delhi,wallet,2567.43,True,0,17,18941.67,1114.2158823529412,36,6,6,0.0,0.0
USR05837,31,Bengaluru,savings,14956.29,True,0,9,13823.75,1535.9722222222222,14,3,3,0.0,0.0
USR05838,18,Mumbai,savings,88.32,True,0,19,16992.01,894.3163157894736,18,8,8,0.0,0.0
USR05839,41,Hyderabad,savings,14668.47,True,0,17,17665.02,1039.118823529412,13,5,5,0.0,0.0
USR05840,26,Hyderabad,savings,964.14,True,0,15,10777.43,718.4953333333334,21,10,10,0.0,0.0
USR05841,39,Bengaluru,savings,5917.56,True,0,17,14368.36,845.1976470588236,51,11,11,1.0,3.0
USR05842,20,Mumbai,savings,19616.53,True,0,16,17905.78,1119.11125,18,7,7,0.0,0.0
USR05843,27,Delhi,savings,3352.02,True,0,20,26777.53,1338.8765,28,6,6,0.0,0.0
USR05844,27,Hyderabad,savings,9276.04,True,0,15,16868.85,1124.59,33,13,13,2.0,4.0
USR05845,26,Hyderabad,savings,1186.14,True,0,11,15781.12,1434.6472727272728,9,9,9,1.0,4.0
USR05846,44,Mumbai,savings,21795.65,True,0,9,7935.47,881.718888888889,10,7,7,0.0,0.0
USR05847,39,Chennai,wallet,18513.07,True,0,14,16707.23,1193.3735714285715,9,4,4,0.0,0.0
USR05848,32,Delhi,savings,1283.33,True,0,21,26668.56,1269.9314285714286,16,6,6,0.0,0.0
USR05849,27,Bengaluru,wallet,27987.48,True,0,18,17984.08,999.1155555555556,13,11,11,1.0,3.0
USR05850,33,Delhi,savings,5906.09,True,0,15,25977.26,1731.8173333333334,11,10,10,0.0,0.0
USR05851,26,Chennai,current,46032.7,True,0,12,6854.74,571.2283333333334,32,7,7,0.0,0.0
USR05852,27,Kolkata,savings,39201.23,True,0,6,5941.93,990.3216666666668,39,6,6,0.0,0.0
USR05853,28,Bengaluru,wallet,23773.87,True,0,14,19382.71,1384.4792857142857,13,5,5,0.0,0.0
USR05854,44,Pune,wallet,4966.35,True,0,16,16646.62,1040.41375,2,8,6,0.0,0.0
USR05855,36,Bengaluru,savings,5188.39,True,0,15,19120.800000000003,1274.7200000000005,8,8,8,0.0,0.0
USR05856,35,Delhi,savings,15429.78,True,0,16,16884.93,1055.308125,21,10,10,0.0,0.0
USR05857,18,Pune,savings,7699.38,True,0,13,14019.29,1078.4069230769232,31,14,12,0.0,0.0
USR05858,18,Kolkata,wallet,4139.01,True,0,10,10354.15,1035.415,28,7,6,1.0,5.0
USR05859,24,Bengaluru,savings,281.25,True,0,20,22351.72,1117.586,10,10,10,0.0,0.0
USR05860,23,Chennai,savings,239.22,True,1,12,8209.61,684.1341666666667,14,2,2,3.0,2.333333333333333
USR05861,32,Delhi,savings,15071.61,True,0,14,16699.19,1192.7992857142856,13,8,8,5.0,4.2
USR05862,36,Chennai,savings,18895.63,True,0,15,20609.45,1373.9633333333334,26,6,6,1.0,5.0
USR05863,31,Delhi,current,27689.39,True,0,12,12251.07,1020.9225,22,8,8,0.0,0.0
USR05864,27,Ahmedabad,savings,28306.35,True,0,16,23935.44,1495.965,44,8,8,0.0,0.0
USR05865,20,Bengaluru,current,31360.2,True,0,12,9502.94,791.9116666666667,31,5,4,1.0,5.0
USR05866,20,Hyderabad,savings,10926.04,True,0,14,13161.82,940.13,8,10,10,0.0,0.0
USR05867,37,Mumbai,savings,410.24,True,1,4,1137.63,284.4075,60,5,5,0.0,0.0
USR05868,60,Bengaluru,savings,2828.31,True,0,15,15172.240000000002,1011.4826666666668,29,6,6,0.0,0.0
USR05869,24,Bengaluru,current,5637.7,True,0,13,20811.84,1600.9107692307691,23,8,8,0.0,0.0
USR05870,28,Bengaluru,wallet,2424.99,False,1,10,5269.99,526.999,79,4,4,0.0,0.0
USR05871,39,Mumbai,savings,35600.36,True,0,14,10494.12,749.58,12,6,6,0.0,0.0
USR05872,19,Hyderabad,savings,838.75,True,0,19,25761.81,1355.8847368421052,5,8,8,1.0,5.0
USR05873,24,Chennai,savings,10550.96,True,0,15,14168.87,944.5913333333332,37,9,9,3.0,3.6666666666666665
USR05874,24,Hyderabad,wallet,974.76,True,0,15,19999.51,1333.3006666666663,21,5,5,0.0,0.0
USR05875,43,Kolkata,savings,20527.41,True,0,12,21610.11,1800.8425,9,6,6,0.0,0.0
USR05876,25,Pune,savings,13657.13,True,0,19,20193.05,1062.792105263158,11,13,13,0.0,0.0
USR05877,22,Kolkata,wallet,1883.79,True,0,12,16395.84,1366.32,12,6,6,2.0,4.0
USR05878,50,Delhi,savings,2892.44,True,0,17,27682.96,1628.4094117647055,0,8,8,0.0,0.0
USR05879,24,Delhi,current,1661.48,True,0,17,10510.28,618.2517647058822,26,4,4,0.0,0.0
USR05880,42,Lucknow,savings,17922.37,True,0,17,29582.98,1740.1752941176471,33,5,5,0.0,0.0
USR05881,43,Chennai,wallet,29450.76,True,0,13,14483.33,1114.1023076923077,23,6,6,0.0,0.0
USR05882,47,Mumbai,wallet,466.93,True,0,12,14054.1,1171.175,22,7,6,0.0,0.0
USR05883,28,Mumbai,savings,434.94,True,0,22,38569.75,1753.1704545454545,15,16,16,0.0,0.0
USR05884,47,Chennai,savings,5866.82,True,0,15,22151.2,1476.746666666667,40,6,6,0.0,0.0
USR05885,36,Delhi,savings,28684.97,True,0,22,32838.45,1492.6568181818182,10,9,8,0.0,0.0
USR05886,40,Hyderabad,savings,36444.29,True,0,12,14479.88,1206.6566666666663,22,9,9,0.0,0.0
USR05887,41,Bengaluru,savings,6397.88,True,0,17,21821.24,1283.6023529411764,19,9,9,0.0,0.0
USR05888,41,Lucknow,savings,9827.5,True,0,9,13099.63,1455.5144444444445,54,11,11,1.0,3.0
USR05889,37,Bengaluru,current,15906.71,True,0,14,11268.51,804.8935714285715,12,8,8,0.0,0.0
USR05890,24,Bengaluru,savings,1890.91,False,1,5,3538.44,707.6879999999999,125,3,3,0.0,0.0
USR05891,43,Kolkata,savings,14925.29,True,0,12,10277.6,856.4666666666667,25,8,8,1.0,3.0
USR05892,29,Chennai,savings,3148.91,True,0,15,17372.89,1158.1926666666666,16,6,6,0.0,0.0
USR05893,35,Kolkata,savings,1668.34,True,0,12,11991.76,999.3133333333334,39,4,4,2.0,4.0
USR05894,25,Hyderabad,savings,10174.8,True,0,6,4027.57,671.2616666666667,66,13,13,0.0,0.0
USR05895,41,Delhi,savings,14312.34,True,0,13,17754.84,1365.7569230769232,19,10,10,1.0,3.0
USR05896,47,Mumbai,wallet,2296.71,True,0,11,17481.05,1589.1863636363637,16,13,13,0.0,0.0
USR05897,23,Chennai,savings,31691.04,True,0,9,16653.54,1850.3933333333332,29,10,10,0.0,0.0
USR05898,25,Hyderabad,savings,8267.71,True,0,9,12498.34,1388.7044444444446,47,3,3,1.0,5.0
USR05899,27,Bengaluru,wallet,58213.49,True,0,13,16380.86,1260.0661538461538,15,7,7,0.0,0.0
USR05900,35,Delhi,savings,13439.47,True,0,12,15946.04,1328.8366666666666,2,11,11,0.0,0.0
USR05901,39,Bengaluru,savings,3075.32,True,1,10,10278.5,1027.85,78,4,4,2.0,1.5
USR05902,45,Bengaluru,wallet,17546.87,True,0,9,8369.17,929.9077777777778,45,6,6,0.0,0.0
USR05903,19,Bengaluru,savings,23880.98,True,0,12,10182.08,848.5066666666667,30,7,7,0.0,0.0
USR05904,56,Kolkata,savings,8071.33,True,0,11,11033.3,1003.0272727272728,14,7,6,1.0,4.0
USR05905,22,Lucknow,wallet,27945.16,True,0,23,28687.2,1247.2695652173911,9,10,10,1.0,4.0
USR05906,38,Kolkata,savings,1450.92,True,0,13,15262.66,1174.0507692307692,17,3,3,1.0,4.0
USR05907,44,Mumbai,current,4253.45,True,0,18,18303.38,1016.8544444444444,29,8,8,3.0,4.0
USR05908,28,Chennai,current,68443.61,True,0,14,13581.03,970.0735714285714,16,7,7,0.0,0.0
USR05909,18,Chennai,savings,459.17,False,1,7,5880.14,840.0200000000001,117,6,6,4.0,3.5
USR05910,24,Pune,current,15597.02,True,0,11,11437.69,1039.79,30,13,13,0.0,0.0
USR05911,21,Mumbai,savings,4931.76,True,0,15,19431.35,1295.4233333333332,24,5,5,0.0,0.0
USR05912,24,Kolkata,current,23732.5,True,0,11,7823.74,711.2490909090909,37,6,6,1.0,3.0
USR05913,19,Kolkata,current,8352.82,True,0,11,10942.49,994.7718181818182,33,2,2,0.0,0.0
USR05914,39,Mumbai,savings,22032.33,True,0,8,5112.87,639.10875,4,15,14,0.0,0.0
USR05915,25,Chennai,wallet,11942.73,True,0,19,21394.55,1126.028947368421,18,13,13,0.0,0.0
USR05916,27,Jaipur,wallet,11400.65,True,0,9,15397.09,1710.7877777777778,84,6,6,0.0,0.0
USR05917,43,Hyderabad,wallet,35007.25,True,0,15,18397.75,1226.5166666666669,20,5,5,0.0,0.0
USR05918,31,Bengaluru,current,5217.34,True,0,11,16426.55,1493.3227272727272,8,7,7,0.0,0.0
USR05919,51,Bengaluru,savings,14348.75,True,0,16,10388.64,649.29,17,10,10,0.0,0.0
USR05920,43,Bengaluru,wallet,9474.35,True,0,18,21038.2,1168.788888888889,15,5,5,0.0,0.0
USR05921,31,Mumbai,wallet,15794.04,True,0,20,14999.31,749.9655,12,9,9,0.0,0.0
USR05922,18,Bengaluru,savings,11989.68,True,0,10,10804.43,1080.443,36,7,7,0.0,0.0
USR05923,28,Kolkata,savings,5741.73,True,1,6,2985.58,497.5966666666666,209,3,3,0.0,0.0
USR05924,31,Pune,wallet,3943.65,True,1,11,7130.42,648.22,88,5,5,0.0,0.0
USR05925,27,Delhi,savings,11917.71,True,0,10,14544.21,1454.4209999999998,11,12,10,0.0,0.0
USR05926,42,Hyderabad,wallet,2580.6,True,0,18,28890.0,1605.0,35,5,5,2.0,3.5
USR05927,37,Pune,savings,3147.69,True,0,17,21312.63,1253.6841176470589,21,4,4,0.0,0.0
USR05928,38,Bengaluru,savings,2437.85,True,0,16,17193.86,1074.61625,44,18,18,0.0,0.0
USR05929,41,Mumbai,current,8477.27,True,0,16,16274.56,1017.16,18,6,6,0.0,0.0
USR05930,35,Bengaluru,savings,10577.47,True,0,10,13135.15,1313.515,15,11,11,1.0,4.0
USR05931,31,Pune,savings,20446.31,True,0,12,9721.16,810.0966666666667,27,10,10,0.0,0.0
USR05932,33,Delhi,savings,1545.44,True,0,14,11211.95,800.8535714285715,28,8,8,3.0,4.0
USR05933,23,Mumbai,wallet,3056.73,True,1,10,5704.860000000001,570.4860000000001,54,2,2,3.0,3.6666666666666665
USR05934,25,Jaipur,savings,24492.41,True,0,12,23162.81,1930.2341666666664,19,8,8,3.0,4.333333333333333
USR05935,41,Bengaluru,savings,10964.92,True,0,19,19819.31,1043.1215789473686,6,6,6,0.0,0.0
USR05936,39,Chennai,current,2582.36,True,0,12,9130.33,760.8608333333333,42,6,6,0.0,0.0
USR05937,31,Bengaluru,wallet,2081.96,True,0,14,14794.87,1056.7764285714286,4,8,8,0.0,0.0
USR05938,18,Bengaluru,wallet,14634.62,True,0,15,16846.25,1123.0833333333333,14,6,6,0.0,0.0
USR05939,33,Mumbai,savings,19634.85,True,0,16,17974.29,1123.393125,39,8,8,1.0,5.0
USR05940,23,Hyderabad,savings,42342.14,True,0,17,24373.81,1433.7535294117647,10,9,8,0.0,0.0
USR05941,28,Hyderabad,wallet,8544.89,False,1,2,1253.97,626.985,161,7,7,1.0,3.0
USR05942,23,Bengaluru,savings,11244.76,True,0,22,23159.23,1052.692272727273,8,7,7,0.0,0.0
USR05943,48,Delhi,savings,9571.81,True,0,11,10368.08,942.5527272727272,44,8,8,1.0,5.0
USR05944,18,Kolkata,savings,22176.94,True,0,15,14993.8,999.5866666666666,26,5,5,0.0,0.0
USR05945,42,Pune,savings,11852.61,True,0,8,6397.97,799.74625,38,6,5,0.0,0.0
USR05946,21,Delhi,current,14933.71,True,0,18,23989.99,1332.777222222222,21,7,7,0.0,0.0
USR05947,23,Bengaluru,savings,732.75,False,1,6,1577.72,262.9533333333333,96,5,5,0.0,0.0
USR05948,20,Bengaluru,wallet,31537.73,True,0,11,9139.37,830.8518181818182,11,3,3,0.0,0.0
USR05949,34,Pune,wallet,9580.15,True,0,17,14430.89,848.8758823529412,37,11,11,1.0,5.0
USR05950,31,Hyderabad,current,10086.25,True,0,13,15977.08,1229.006153846154,19,7,7,0.0,0.0
USR05951,26,Delhi,savings,2266.83,True,1,4,1654.1799999999998,413.545,151,2,2,0.0,0.0
USR05952,18,Lucknow,savings,89599.46,True,0,13,17169.9,1320.7615384615383,23,12,11,0.0,0.0
USR05953,18,Bengaluru,current,22235.44,True,0,14,14092.37,1006.5978571428572,32,9,8,1.0,5.0
USR05954,25,Kolkata,savings,10090.35,True,0,11,10151.69,922.880909090909,14,4,4,0.0,0.0
USR05955,36,Pune,savings,10302.03,True,0,23,21438.41,932.1047826086956,15,7,7,0.0,0.0
USR05956,18,Chennai,savings,4442.8,True,1,10,6763.4400000000005,676.344,33,2,2,0.0,0.0
USR05957,23,Mumbai,savings,32386.81,True,0,25,29318.21,1172.7284,21,5,5,0.0,0.0
USR05958,35,Delhi,current,21256.98,True,0,13,17113.53,1316.4253846153845,45,6,6,0.0,0.0
USR05959,46,Delhi,savings,24848.42,True,0,24,26912.4,1121.35,16,8,8,0.0,0.0
USR05960,30,Bengaluru,savings,11821.9,True,0,9,8369.98,929.9977777777776,19,7,7,0.0,0.0
USR05961,48,Pune,savings,3339.49,True,0,9,23273.59,2585.954444444445,26,10,10,2.0,3.5
USR05962,22,Delhi,savings,6697.7,True,0,15,13354.72,890.3146666666667,28,8,8,0.0,0.0
USR05963,23,Mumbai,current,20367.88,True,0,15,11674.25,778.2833333333333,34,4,4,1.0,3.0
USR05964,26,Kolkata,savings,31089.81,True,0,11,11536.07,1048.7336363636364,34,9,9,0.0,0.0
