user_id,issue_type,satisfaction_score,churn
USR05178,wrong_charge,5,0
USR05178,kyc_issue,3,0
USR05178,kyc_issue,5,0
USR05178,money_not_received,4,0
USR06696,money_not_received,5,0
USR07462,transaction_failed,4,0
USR02097,money_not_received,5,0
USR03825,money_not_received,3,0
USR08831,account_blocked,5,0
USR02561,app_crash,1,1
USR02561,transaction_failed,2,1
USR02561,transaction_failed,3,1
USR01285,kyc_issue,3,0
USR04074,money_not_received,3,0
USR02904,transaction_failed,4,1
USR02904,general_query,2,1
USR02904,money_not_received,3,1
USR09739,app_crash,4,0
USR02293,transaction_failed,3,0
USR07635,transaction_failed,4,0
USR05990,money_not_received,4,0
USR05770,money_not_received,4,0
USR00117,account_blocked,3,0
USR09069,transaction_failed,3,0
USR08425,transaction_failed,5,0
USR02415,transaction_failed,5,0
USR03198,money_not_received,4,0
USR04275,general_query,5,0
USR07245,transaction_failed,5,0
USR08496,account_blocked,3,0
USR08121,account_blocked,3,1
USR08121,account_blocked,4,1
USR04717,money_not_received,3,0
USR02578,transaction_failed,5,0
USR02578,app_crash,4,0
USR02578,app_crash,5,0
USR02578,wrong_charge,4,0
USR08693,app_crash,5,0
USR07434,transaction_failed,5,0
USR07434,kyc_issue,5,0
USR00417,transaction_failed,5,0
USR09181,money_not_received,5,0
USR02721,transaction_failed,3,0
USR02721,money_not_received,3,0
USR05181,transaction_failed,4,0
USR09427,money_not_received,5,0
USR01870,transaction_failed,3,0
USR05106,general_query,4,0
USR07509,money_not_received,5,0
USR08172,app_crash,5,0
USR09804,money_not_received,3,0
USR04961,money_not_received,4,0
USR08059,app_crash,3,0
USR09294,money_not_received,5,0
USR02449,app_crash,4,0
USR02449,general_query,3,0
USR02449,money_not_received,3,0
USR06901,general_query,5,0
USR06901,transaction_failed,3,0
USR06901,general_query,5,0
USR06141,transaction_failed,5,1
USR06141,app_crash,1,1
USR06141,money_not_received,4,1
USR06222,app_crash,3,0
USR04685,transaction_failed,4,1
USR04685,transaction_failed,2,1
USR04685,money_not_received,1,1
USR04685,account_blocked,2,1
USR09899,wrong_charge,3,0
USR03258,app_crash,4,0
USR03258,transaction_failed,4,0
USR03258,app_crash,5,0
USR03304,transaction_failed,5,0
USR08391,money_not_received,5,0
USR09355,kyc_issue,3,0
USR00504,transaction_failed,5,0
USR03358,general_query,3,0
USR04104,money_not_received,3,0
USR09716,money_not_received,4,0
USR05068,kyc_issue,5,0
USR09713,app_crash,3,0
USR03309,general_query,4,1
USR01767,money_not_received,3,0
USR02526,kyc_issue,4,0
USR07768,transaction_failed,4,1
USR07768,money_not_received,3,1
USR07768,transaction_failed,1,1
USR05972,general_query,3,0
USR07401,transaction_failed,5,0
USR05142,kyc_issue,5,0
USR00567,account_blocked,4,0
USR09134,transaction_failed,5,0
USR09334,wrong_charge,1,1
USR09334,money_not_received,3,1
USR09432,transaction_failed,3,0
USR04575,app_crash,3,0
USR06321,money_not_received,3,0
USR01251,app_crash,4,0
USR02066,money_not_received,4,0
USR02066,account_blocked,5,0
USR02066,transaction_failed,3,0
USR02066,account_blocked,4,0
USR06642,wrong_charge,4,1
USR06642,transaction_failed,1,1
USR06642,app_crash,1,1
USR00748,transaction_failed,3,1
USR00748,transaction_failed,4,1
USR00748,money_not_received,2,1
USR00748,app_crash,1,1
USR02090,money_not_received,5,1
USR02090,money_not_received,1,1
USR02090,account_blocked,2,1
USR02090,transaction_failed,1,1
USR02433,money_not_received,4,0
USR02615,money_not_received,2,1
USR02615,money_not_received,3,1
USR02615,app_crash,4,1
USR02615,transaction_failed,2,1
USR00465,transaction_failed,4,0
USR00465,kyc_issue,5,0
USR01423,transaction_failed,4,0
USR05188,app_crash,5,0
USR05188,transaction_failed,4,0
USR06515,account_blocked,4,0
USR02320,kyc_issue,4,0
USR08458,kyc_issue,5,0
USR09064,account_blocked,5,0
USR06677,account_blocked,4,0
USR06677,money_not_received,3,0
USR06677,transaction_failed,4,0
USR06677,transaction_failed,3,0
USR09541,app_crash,5,0
USR08476,transaction_failed,3,0
USR05209,transaction_failed,5,0
USR05209,kyc_issue,4,0
USR08412,app_crash,3,0
USR02500,money_not_received,3,0
USR07848,money_not_received,2,1
USR07848,transaction_failed,2,1
USR07848,transaction_failed,1,1
USR07848,general_query,5,1
USR07848,kyc_issue,5,1
USR03347,transaction_failed,5,1
USR02568,general_query,3,0
USR02568,kyc_issue,3,0
USR02568,transaction_failed,4,0
USR07155,kyc_issue,3,0
USR07155,money_not_received,4,0
USR07397,transaction_failed,5,0
USR07397,transaction_failed,5,0
USR05141,kyc_issue,3,0
USR06905,app_crash,5,0
USR06905,transaction_failed,3,0
USR06905,transaction_failed,3,0
USR03625,kyc_issue,3,1
USR03625,kyc_issue,2,1
USR03625,transaction_failed,3,1
USR04682,transaction_failed,5,0
USR04682,money_not_received,4,0
USR05906,app_crash,4,0
USR02142,app_crash,3,0
USR02142,transaction_failed,4,0
USR02142,money_not_received,4,0
USR01526,app_crash,5,0
USR07214,money_not_received,4,0
USR06060,app_crash,5,0
USR05030,money_not_received,4,0
USR07698,money_not_received,5,0
USR07698,transaction_failed,4,0
USR07698,money_not_received,4,0
USR03419,transaction_failed,4,0
USR00403,wrong_charge,5,0
USR09315,wrong_charge,4,0
USR09315,wrong_charge,4,0
USR05674,app_crash,4,0
USR03757,general_query,3,0
USR03757,app_crash,5,0
USR04848,money_not_received,4,0
USR04848,app_crash,3,0
USR09139,transaction_failed,4,0
USR01982,account_blocked,4,0
USR04563,account_blocked,5,0
USR03932,account_blocked,3,0
USR03134,money_not_received,3,0
USR03134,account_blocked,5,0
USR03134,kyc_issue,3,0
USR08447,transaction_failed,2,1
USR08447,transaction_failed,4,1
USR08447,money_not_received,3,1
USR00039,transaction_failed,3,0
USR02567,general_query,3,0
USR02567,money_not_received,5,0
USR03407,general_query,5,0
USR02273,transaction_failed,4,0
USR08842,app_crash,4,0
USR08842,app_crash,4,0
USR08842,transaction_failed,4,0
USR09918,kyc_issue,3,0
USR00098,transaction_failed,5,0
USR03440,transaction_failed,4,0
USR03440,money_not_received,4,0
USR06335,kyc_issue,3,0
USR01082,kyc_issue,4,0
USR01082,transaction_failed,3,0
USR01082,transaction_failed,5,0
USR02661,kyc_issue,3,0
USR05926,kyc_issue,3,0
USR05926,money_not_received,4,0
USR01497,account_blocked,5,0
USR02115,money_not_received,5,0
USR07076,money_not_received,4,0
USR05031,transaction_failed,3,0
USR00633,transaction_failed,5,0
USR00633,transaction_failed,4,0
USR00633,transaction_failed,4,0
USR07452,transaction_failed,5,0
USR00272,money_not_received,3,0
USR02918,transaction_failed,3,1
USR02918,account_blocked,1,1
USR02918,app_crash,2,1
USR02918,money_not_received,3,1
USR02918,app_crash,2,1
USR08021,wrong_charge,4,0
USR08021,money_not_received,4,0
USR08021,account_blocked,3,0
USR08021,transaction_failed,5,0
USR04514,transaction_failed,3,0
USR02877,account_blocked,4,0
USR06160,money_not_received,4,0
USR00989,transaction_failed,5,0
USR02744,transaction_failed,5,0
USR00736,transaction_failed,3,0
USR00334,account_blocked,5,0
USR00334,kyc_issue,4,0
USR00733,transaction_failed,5,0
USR09768,transaction_failed,4,0
USR02849,account_blocked,3,0
USR08978,money_not_received,2,1
USR08978,transaction_failed,2,1
USR08978,app_crash,3,1
USR08978,general_query,2,1
USR09192,money_not_received,5,0
USR01889,wrong_charge,3,0
USR09028,money_not_received,5,0
USR04966,app_crash,4,0
USR05212,account_blocked,4,0
USR05212,kyc_issue,5,0
USR05212,account_blocked,5,0
USR04156,money_not_received,4,0
USR04156,transaction_failed,4,0
USR04156,app_crash,4,0
USR07200,transaction_failed,5,0
USR06008,app_crash,4,0
USR04184,money_not_received,5,0
USR01235,account_blocked,3,0
USR05278,transaction_failed,5,0
USR05278,transaction_failed,3,0
USR07552,transaction_failed,3,0
USR09098,money_not_received,3,0
USR09098,money_not_received,5,0
USR02062,transaction_failed,5,0
USR00556,app_crash,5,0
USR02595,app_crash,3,0
USR02569,money_not_received,4,0
USR02833,money_not_received,3,0
USR04288,money_not_received,5,0
USR04288,wrong_charge,3,0
USR08953,app_crash,3,1
USR08953,wrong_charge,5,1
USR08953,app_crash,2,1
USR06174,kyc_issue,5,0
USR03450,money_not_received,5,0
USR06393,transaction_failed,5,0
USR06464,money_not_received,3,0
USR02820,general_query,5,0
USR03262,money_not_received,4,0
USR03262,transaction_failed,3,0
USR01141,money_not_received,3,0
USR06808,transaction_failed,3,0
USR06808,transaction_failed,3,0
USR06808,money_not_received,5,0
USR06808,kyc_issue,3,0
USR01528,account_blocked,3,0
USR09382,money_not_received,4,0
USR09382,account_blocked,3,0
USR01448,general_query,3,0
USR01623,money_not_received,4,0
USR02977,money_not_received,4,0
USR03109,transaction_failed,4,1
USR03109,transaction_failed,4,1
USR00620,app_crash,4,0
USR03032,money_not_received,5,0
USR01074,kyc_issue,3,1
USR01074,money_not_received,2,1
USR01074,transaction_failed,5,1
USR01074,transaction_failed,3,1
USR05367,transaction_failed,5,0
USR01242,wrong_charge,4,0
USR01242,app_crash,4,0
USR01242,transaction_failed,3,0
USR01898,transaction_failed,4,0
USR03634,transaction_failed,4,0
USR01890,money_not_received,5,0
USR00309,wrong_charge,3,0
USR00309,app_crash,3,0
USR01723,money_not_received,5,1
USR01723,account_blocked,5,1
USR06274,transaction_failed,3,0
USR06274,transaction_failed,5,0
USR03858,app_crash,4,0
USR03858,transaction_failed,4,0
USR02255,transaction_failed,5,0
USR02255,money_not_received,5,0
USR00958,transaction_failed,5,0
USR00958,transaction_failed,3,0
USR03675,general_query,4,0
USR03675,transaction_failed,3,0
USR03675,money_not_received,4,0
USR09905,transaction_failed,5,0
USR09905,money_not_received,4,0
USR05252,transaction_failed,3,0
USR02292,account_blocked,4,0
USR09929,money_not_received,5,0
USR09929,account_blocked,5,0
USR00464,transaction_failed,5,0
USR03839,wrong_charge,5,0
USR02780,money_not_received,5,0
USR02780,account_blocked,5,0
USR02780,money_not_received,4,0
USR00831,transaction_failed,5,0
USR00831,money_not_received,5,0
USR05245,transaction_failed,4,0
USR04078,account_blocked,4,1
USR04078,app_crash,4,1
USR04078,general_query,1,1
USR04078,transaction_failed,3,1
USR00839,kyc_issue,3,0
USR03066,app_crash,4,0
USR01411,app_crash,5,0
USR02860,kyc_issue,4,0
USR00253,account_blocked,4,0
USR08136,money_not_received,4,0
USR03930,money_not_received,4,0
USR00191,transaction_failed,5,0
USR00376,transaction_failed,3,0
USR00930,money_not_received,5,0
USR00930,account_blocked,3,0
USR06155,money_not_received,4,0
USR00892,transaction_failed,3,0
USR09447,kyc_issue,3,0
USR02751,account_blocked,4,0
USR02751,money_not_received,3,0
USR04596,app_crash,3,0
USR07613,transaction_failed,4,0
USR05436,transaction_failed,3,0
USR04804,wrong_charge,3,0
USR04804,transaction_failed,4,0
USR08477,transaction_failed,3,1
USR08477,transaction_failed,2,1
USR08477,transaction_failed,3,1
USR07598,account_blocked,5,1
USR07598,app_crash,4,1
USR07598,money_not_received,1,1
USR07598,general_query,3,1
USR07598,transaction_failed,3,1
USR01056,transaction_failed,3,0
USR04041,money_not_received,5,0
USR08752,app_crash,5,0
USR05478,money_not_received,5,0
USR03026,kyc_issue,5,0
USR08118,transaction_failed,5,0
USR05008,transaction_failed,4,0
USR05008,account_blocked,3,0
USR05008,general_query,4,0
USR07853,wrong_charge,5,0
USR03829,wrong_charge,1,1
USR03829,money_not_received,3,1
USR03829,money_not_received,3,1
USR03829,money_not_received,1,1
USR03829,transaction_failed,3,1
USR03829,wrong_charge,4,1
USR03829,app_crash,4,1
USR07520,money_not_received,3,0
USR07520,account_blocked,4,0
USR07955,account_blocked,5,0
USR08379,transaction_failed,5,0
USR04984,transaction_failed,5,0
USR05780,transaction_failed,5,0
USR09078,kyc_issue,5,0
USR09078,kyc_issue,4,0
USR08887,transaction_failed,5,0
USR03346,transaction_failed,3,0
USR00276,money_not_received,3,0
USR02154,money_not_received,4,0
USR06559,transaction_failed,4,0
USR06559,account_blocked,5,0
USR06559,transaction_failed,4,0
USR03022,transaction_failed,5,0
USR01431,kyc_issue,4,0
USR09490,wrong_charge,3,1
USR03366,app_crash,4,0
USR04673,transaction_failed,4,1
USR04673,wrong_charge,3,1
USR04673,money_not_received,5,1
USR00721,transaction_failed,3,0
USR02793,kyc_issue,5,0
USR02793,transaction_failed,5,0
USR04299,kyc_issue,5,0
USR04299,transaction_failed,4,0
USR04299,kyc_issue,5,0
USR05170,transaction_failed,3,0
USR03388,money_not_received,5,0
USR02380,money_not_received,5,0
USR00986,money_not_received,5,0
USR06702,app_crash,3,0
USR06702,kyc_issue,3,0
USR06702,wrong_charge,4,0
USR06702,transaction_failed,3,0
USR07604,app_crash,3,0
USR02287,money_not_received,5,0
USR02287,transaction_failed,4,0
USR02287,money_not_received,5,0
USR00640,transaction_failed,3,0
USR06288,kyc_issue,4,0
USR09242,general_query,4,0
USR09242,transaction_failed,4,0
USR09242,transaction_failed,5,0
USR05949,transaction_failed,5,0
USR01088,kyc_issue,3,0
USR00919,app_crash,4,0
USR08230,transaction_failed,1,1
USR08230,general_query,3,1
USR08230,transaction_failed,1,1
USR08230,app_crash,5,1
USR08230,transaction_failed,3,1
USR08230,money_not_received,5,1
USR01341,transaction_failed,4,1
USR01341,app_crash,3,1
USR01341,app_crash,4,1
USR01341,transaction_failed,1,1
USR01341,transaction_failed,4,1
USR01341,money_not_received,2,1
USR01229,transaction_failed,4,0
USR01765,transaction_failed,5,0
USR01765,transaction_failed,3,0
USR04364,money_not_received,5,0
USR00947,transaction_failed,5,0
USR00947,transaction_failed,4,0
USR00947,kyc_issue,4,0
USR08325,wrong_charge,5,0
USR01394,money_not_received,5,0
USR05541,app_crash,4,0
USR09475,kyc_issue,3,1
USR09475,money_not_received,1,1
USR09475,kyc_issue,2,1
USR05522,money_not_received,4,0
USR00907,transaction_failed,3,0
USR05591,wrong_charge,4,0
USR01188,money_not_received,3,0
USR07834,transaction_failed,3,0
USR00100,money_not_received,5,0
USR04554,app_crash,3,0
USR07764,wrong_charge,5,0
USR07764,transaction_failed,5,0
USR01907,general_query,3,0
USR06548,transaction_failed,3,0
USR06548,kyc_issue,3,0
USR07922,kyc_issue,3,0
USR04975,transaction_failed,5,0
USR09022,money_not_received,3,0
USR00935,money_not_received,5,1
USR00935,money_not_received,3,1
USR00935,general_query,4,1
USR00935,transaction_failed,3,1
USR08114,money_not_received,3,0
USR08114,wrong_charge,5,0
USR02295,transaction_failed,4,0
USR08712,transaction_failed,3,0
USR03158,transaction_failed,5,0
USR09055,general_query,5,0
USR02507,transaction_failed,3,0
USR03475,wrong_charge,4,0
USR03475,kyc_issue,4,0
USR03475,account_blocked,3,0
USR07640,account_blocked,5,0
USR02367,app_crash,3,0
USR03767,transaction_failed,4,0
USR09942,app_crash,3,0
USR02345,money_not_received,3,0
USR09346,kyc_issue,4,0
USR03265,app_crash,4,0
USR00012,transaction_failed,1,1
USR09126,money_not_received,2,1
USR09126,kyc_issue,5,1
USR09126,transaction_failed,1,1
USR07803,app_crash,3,0
USR07803,kyc_issue,4,0
USR08991,kyc_issue,3,0
USR03216,account_blocked,3,0
USR02259,money_not_received,3,0
USR08351,money_not_received,5,0
USR01195,transaction_failed,5,0
USR00483,kyc_issue,4,1
USR00483,wrong_charge,4,1
USR03004,account_blocked,3,0
USR03004,kyc_issue,5,0
USR01790,transaction_failed,3,0
USR01790,kyc_issue,5,0
USR07796,general_query,5,0
USR07786,money_not_received,5,0
USR06507,transaction_failed,4,0
USR09615,wrong_charge,5,0
USR09615,app_crash,4,0
USR09615,app_crash,5,0
USR07967,account_blocked,3,0
USR04292,transaction_failed,3,0
USR06839,transaction_failed,5,0
USR05320,kyc_issue,3,0
USR04453,app_crash,3,0
USR03648,kyc_issue,4,0
USR08992,transaction_failed,4,0
USR08549,general_query,5,0
USR01322,money_not_received,3,0
USR01322,account_blocked,3,0
USR08636,money_not_received,3,0
USR08636,money_not_received,3,0
USR06212,kyc_issue,3,0
USR07685,account_blocked,3,0
USR08072,money_not_received,5,0
USR02393,account_blocked,5,0
USR02393,account_blocked,4,0
USR07734,money_not_received,5,0
USR05241,transaction_failed,3,0
USR05909,money_not_received,2,1
USR05909,transaction_failed,4,1
USR05909,transaction_failed,4,1
USR05909,money_not_received,4,1
USR03392,money_not_received,3,0
USR01640,transaction_failed,3,0
USR01640,transaction_failed,3,0
USR05531,transaction_failed,5,0
USR08056,money_not_received,3,0
USR02361,app_crash,4,0
USR02361,money_not_received,4,0
USR01291,app_crash,5,0
USR07772,transaction_failed,3,0
USR03277,wrong_charge,3,0
USR03277,app_crash,5,0
USR09658,money_not_received,4,0
USR09140,transaction_failed,3,0
USR09140,transaction_failed,3,0
USR00370,app_crash,4,0
USR05694,kyc_issue,5,0
USR05400,general_query,3,0
USR00116,kyc_issue,3,0
USR02559,transaction_failed,5,0
USR07312,app_crash,5,0
USR07312,app_crash,3,0
USR05711,money_not_received,3,0
USR05711,general_query,3,0
USR02252,app_crash,5,0
USR02252,transaction_failed,4,0
USR04993,wrong_charge,4,0
USR04993,money_not_received,5,0
USR04993,transaction_failed,5,0
USR09968,transaction_failed,4,0
USR08670,transaction_failed,3,0
USR08670,general_query,3,0
USR02153,transaction_failed,3,0
USR04651,transaction_failed,5,0
USR06584,account_blocked,5,0
USR05119,account_blocked,5,0
USR07537,account_blocked,3,0
USR07537,transaction_failed,3,0
USR04663,transaction_failed,5,0
USR04539,kyc_issue,3,0
USR00193,app_crash,5,0
USR08456,kyc_issue,4,0
USR07526,kyc_issue,4,0
USR04887,transaction_failed,3,0
USR04887,money_not_received,3,0
USR04887,transaction_failed,3,0
USR05169,app_crash,2,1
USR05169,money_not_received,3,1
USR05169,transaction_failed,3,1
USR02734,transaction_failed,4,0
USR00906,money_not_received,5,0
USR05569,wrong_charge,3,0
USR08957,transaction_failed,5,0
USR05756,general_query,3,0
USR05756,transaction_failed,4,0
USR01770,account_blocked,5,0
USR03234,transaction_failed,5,0
USR03463,app_crash,4,0
USR03463,kyc_issue,5,0
USR03463,app_crash,4,0
USR03463,kyc_issue,4,0
USR04902,app_crash,4,0
USR04070,account_blocked,3,0
USR07253,app_crash,3,0
USR02430,kyc_issue,3,0
USR02430,money_not_received,4,0
USR06603,app_crash,4,0
USR05033,account_blocked,3,0
USR05033,account_blocked,3,0
USR04630,transaction_failed,4,0
USR04630,money_not_received,3,0
USR02960,money_not_received,3,0
USR05263,account_blocked,3,0
USR05263,money_not_received,4,0
USR05263,app_crash,5,0
USR04620,kyc_issue,4,0
USR04620,transaction_failed,5,0
USR01883,account_blocked,5,0
USR01545,account_blocked,4,0
USR04991,money_not_received,5,0
USR04587,transaction_failed,1,1
USR04587,account_blocked,2,1
USR04587,app_crash,1,1
USR07495,transaction_failed,4,0
USR03817,money_not_received,4,0
USR02392,transaction_failed,4,0
USR01446,money_not_received,3,0
USR01446,app_crash,3,0
USR04873,app_crash,3,0
USR04145,app_crash,3,0
USR00179,transaction_failed,5,0
USR01120,general_query,4,0
USR03779,money_not_received,4,0
USR04440,money_not_received,3,1
USR04440,app_crash,1,1
USR04440,kyc_issue,2,1
USR01726,transaction_failed,5,0
USR01852,transaction_failed,1,1
USR01852,app_crash,3,1
USR04643,transaction_failed,4,0
USR04643,money_not_received,4,0
USR04780,kyc_issue,3,0
USR03503,money_not_received,5,0
USR03503,transaction_failed,3,0
USR07624,app_crash,4,0
USR03834,money_not_received,3,0
USR06287,transaction_failed,3,0
USR06287,transaction_failed,3,0
USR08233,money_not_received,5,0
USR05565,account_blocked,4,0
USR03010,wrong_charge,4,0
USR02847,transaction_failed,5,0
USR03668,transaction_failed,3,0
USR07052,money_not_received,3,0
USR00145,wrong_charge,5,0
USR03280,money_not_received,3,0
USR02888,general_query,3,0
USR02888,transaction_failed,5,0
USR02888,app_crash,3,0
USR04941,app_crash,5,0
USR05128,app_crash,4,0
USR07478,transaction_failed,3,0
USR02049,money_not_received,4,0
USR02304,transaction_failed,3,0
USR00890,transaction_failed,5,0
USR00890,account_blocked,5,0
USR00890,account_blocked,3,0
USR00836,app_crash,3,0
USR04293,transaction_failed,4,0
USR06388,transaction_failed,4,0
USR05424,kyc_issue,5,0
USR05424,transaction_failed,5,0
USR00090,money_not_received,3,0
USR06251,account_blocked,3,0
USR06352,money_not_received,3,0
USR06942,transaction_failed,4,0
USR06505,transaction_failed,4,0
USR08437,wrong_charge,4,1
USR08437,kyc_issue,1,1
USR08437,money_not_received,1,1
USR08437,transaction_failed,5,1
USR08437,app_crash,3,1
USR08437,wrong_charge,5,1
USR07447,app_crash,3,0
USR01740,transaction_failed,3,0
USR01740,account_blocked,5,0
USR06488,app_crash,5,0
USR04094,app_crash,2,1
USR04094,transaction_failed,3,1
USR04094,kyc_issue,2,1
USR04094,account_blocked,1,1
USR06004,general_query,5,0
USR03873,transaction_failed,3,0
USR03873,transaction_failed,3,0
USR05800,transaction_failed,5,0
USR06397,transaction_failed,4,0
USR07044,kyc_issue,3,0
USR06218,transaction_failed,5,0
USR01777,account_blocked,3,0
USR04106,transaction_failed,5,1
USR04106,wrong_charge,5,1
USR04106,money_not_received,2,1
USR04106,money_not_received,1,1
USR08854,money_not_received,5,0
USR08854,transaction_failed,3,0
USR08854,kyc_issue,5,0
USR04382,transaction_failed,4,0
USR04382,money_not_received,4,0
USR08781,transaction_failed,4,0
USR01433,transaction_failed,4,0
USR08571,account_blocked,3,0
USR08571,general_query,3,0
USR09127,app_crash,5,0
USR00871,app_crash,1,1
USR00871,app_crash,3,1
USR00871,app_crash,4,1
USR03651,money_not_received,3,0
USR03651,kyc_issue,3,0
USR03651,account_blocked,3,0
USR06334,transaction_failed,4,0
USR06334,money_not_received,3,0
USR01575,transaction_failed,3,0
USR08275,transaction_failed,5,0
USR07223,transaction_failed,4,0
USR02278,money_not_received,2,1
USR02278,account_blocked,2,1
USR02278,money_not_received,3,1
USR02278,money_not_received,5,1
USR08810,account_blocked,3,0
USR08810,money_not_received,3,0
USR09879,account_blocked,3,0
USR00411,account_blocked,4,0
USR03796,money_not_received,4,0
USR01145,app_crash,3,0
USR07601,money_not_received,4,0
USR02041,account_blocked,3,1
USR00699,app_crash,3,1
USR00699,transaction_failed,1,1
USR00957,transaction_failed,5,0
USR06599,money_not_received,2,1
USR02135,transaction_failed,5,0
USR02138,money_not_received,3,0
USR01004,wrong_charge,3,0
USR03573,account_blocked,5,0
USR07599,kyc_issue,4,0
USR05484,kyc_issue,4,0
USR02224,account_blocked,5,0
USR02224,account_blocked,4,0
USR06377,transaction_failed,4,0
USR01905,account_blocked,5,0
USR05763,app_crash,3,0
USR07750,transaction_failed,5,0
USR07750,account_blocked,5,0
USR00237,money_not_received,5,0
USR09920,transaction_failed,3,0
USR09920,account_blocked,5,0
USR09920,transaction_failed,3,0
USR04269,transaction_failed,5,0
USR07973,money_not_received,5,0
USR02523,money_not_received,4,0
USR02523,transaction_failed,5,0
USR02523,transaction_failed,4,0
USR05208,account_blocked,4,0
USR00025,kyc_issue,3,0
USR08363,app_crash,5,0
USR08363,app_crash,4,0
USR08363,money_not_received,5,0
USR09606,general_query,5,0
USR04753,transaction_failed,4,0
USR04753,kyc_issue,3,0
USR04753,general_query,5,0
USR01206,money_not_received,4,1
USR03987,money_not_received,3,0
USR03987,account_blocked,3,0
USR02438,money_not_received,5,0
USR02438,transaction_failed,4,0
USR02438,money_not_received,3,0
USR07157,account_blocked,4,0
USR03374,money_not_received,3,0
USR03374,money_not_received,4,0
USR06730,transaction_failed,3,0
USR08590,money_not_received,3,0
USR00099,transaction_failed,3,0
USR00099,kyc_issue,5,0
USR08760,account_blocked,4,0
USR07658,wrong_charge,4,0
USR07658,kyc_issue,3,0
USR00553,transaction_failed,4,0
USR06653,transaction_failed,5,0
USR01691,app_crash,4,0
USR00085,kyc_issue,3,0
USR08054,transaction_failed,3,0
USR05542,app_crash,3,0
USR04737,transaction_failed,5,0
USR05059,transaction_failed,3,0
USR05059,transaction_failed,5,0
USR02448,app_crash,3,0
USR03114,app_crash,5,0
USR08663,transaction_failed,5,0
USR01142,money_not_received,3,0
USR09652,transaction_failed,3,0
USR07306,money_not_received,4,0
USR07306,transaction_failed,4,0
USR05408,transaction_failed,5,1
USR05408,wrong_charge,3,1
USR05408,app_crash,4,1
USR05408,kyc_issue,1,1
USR04178,money_not_received,5,0
USR09410,transaction_failed,5,0
USR09038,money_not_received,4,0
USR04315,transaction_failed,3,0
USR00777,money_not_received,4,0
USR03334,transaction_failed,4,0
USR03334,transaction_failed,5,0
USR09250,account_blocked,3,0
USR01902,money_not_received,4,0
USR01902,transaction_failed,3,0
USR02188,transaction_failed,3,0
USR04761,account_blocked,5,0
USR07256,transaction_failed,5,0
USR07256,kyc_issue,3,0
USR08986,app_crash,5,0
USR04122,money_not_received,4,0
USR04122,app_crash,5,0
USR08931,transaction_failed,3,0
USR02222,general_query,3,0
USR02222,app_crash,3,0
USR00400,money_not_received,3,0
USR04749,app_crash,5,0
USR08997,money_not_received,3,0
USR07430,account_blocked,5,0
USR02329,transaction_failed,3,0
USR07804,transaction_failed,5,0
USR07804,transaction_failed,3,0
USR08389,transaction_failed,4,0
USR07034,kyc_issue,5,0
USR00133,app_crash,3,0
USR05041,transaction_failed,5,0
USR08291,money_not_received,5,0
USR06698,money_not_received,4,0
USR04956,app_crash,4,0
USR01626,transaction_failed,3,0
USR05417,transaction_failed,5,0
USR06017,money_not_received,3,0
USR04636,account_blocked,4,0
USR04636,money_not_received,3,0
USR04636,general_query,3,0
USR04636,money_not_received,3,0
USR04636,money_not_received,3,0
USR08722,account_blocked,3,0
USR05912,general_query,3,0
USR01629,transaction_failed,4,0
USR05604,transaction_failed,4,0
USR06376,general_query,5,0
USR02314,kyc_issue,3,0
USR04622,transaction_failed,3,0
USR04622,money_not_received,3,0
USR04622,account_blocked,5,0
USR02216,app_crash,5,0
USR02216,kyc_issue,4,0
USR08081,transaction_failed,4,0
USR08081,transaction_failed,3,0
USR05719,transaction_failed,5,0
USR05719,app_crash,4,0
USR05719,app_crash,4,0
USR00653,transaction_failed,5,0
USR00653,transaction_failed,5,0
USR09234,general_query,3,0
USR07747,transaction_failed,5,0
USR07141,money_not_received,4,0
USR07141,kyc_issue,4,0
USR05277,transaction_failed,3,0
USR09135,wrong_charge,5,0
USR06750,app_crash,3,0
USR03077,wrong_charge,3,0
USR02676,money_not_received,5,0
USR01284,money_not_received,4,0
USR01498,money_not_received,5,0
USR01498,transaction_failed,4,0
USR01498,app_crash,5,0
USR07269,app_crash,3,0
USR00797,app_crash,4,0
USR00797,transaction_failed,4,0
USR00355,app_crash,5,0
USR04808,app_crash,4,0
USR06664,money_not_received,3,0
USR06664,app_crash,3,0
USR07246,transaction_failed,3,0
USR07889,transaction_failed,3,0
USR00109,money_not_received,3,0
USR04819,transaction_failed,5,1
USR04819,money_not_received,5,1
USR01819,app_crash,5,0
USR01023,money_not_received,4,0
USR01023,app_crash,4,0
USR01023,account_blocked,4,0
USR01023,general_query,3,0
USR04143,account_blocked,5,0
USR02648,transaction_failed,5,0
USR05203,kyc_issue,4,0
USR07458,money_not_received,3,0
USR07458,money_not_received,5,0
USR06521,app_crash,4,0
USR06521,general_query,4,0
USR00234,wrong_charge,4,0
USR03763,account_blocked,4,0
USR02366,kyc_issue,3,0
USR02366,app_crash,4,0
USR00718,money_not_received,3,0
USR02572,transaction_failed,4,0
USR03470,money_not_received,3,0
USR08995,app_crash,5,0
USR08995,app_crash,3,0
USR02605,money_not_received,3,0
USR01130,transaction_failed,5,0
USR01130,money_not_received,5,0
USR00335,transaction_failed,5,0
USR05427,wrong_charge,4,0
USR04302,wrong_charge,3,0
USR09145,money_not_received,4,0
USR07289,wrong_charge,5,0
USR01743,money_not_received,3,0
